Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,rep,ChanStr
sybr,60,5852,1.6255555555555556,B12,13494,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,5852,1.6255555555555556,C8,22611,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,5852,1.6255555555555556,C9,18394,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,5852,1.6255555555555556,C10,16771,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,5852,1.6255555555555556,C11,15316,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,5852,1.6255555555555556,C12,13219,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,5912,1.6422222222222222,A8,22474,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,5912,1.6422222222222222,A9,18926,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,5912,1.6422222222222222,A10,16864,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,5912,1.6422222222222222,A11,14918,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,5912,1.6422222222222222,A12,12376,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,5912,1.6422222222222222,B8,22603,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,5912,1.6422222222222222,B9,18936,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,5912,1.6422222222222222,B10,16762,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,5912,1.6422222222222222,B11,14895,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,5912,1.6422222222222222,B12,13463,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,5912,1.6422222222222222,C8,22636,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,5912,1.6422222222222222,C9,18362,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,5912,1.6422222222222222,C10,16767,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,5912,1.6422222222222222,C11,15283,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,5912,1.6422222222222222,C12,13251,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,5972,1.6588888888888889,A8,22478,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,5972,1.6588888888888889,A9,18889,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,5972,1.6588888888888889,A10,16834,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,5972,1.6588888888888889,A11,14877,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,5972,1.6588888888888889,A12,12275,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,5972,1.6588888888888889,B8,22599,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,5972,1.6588888888888889,B9,18931,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,5972,1.6588888888888889,B10,16716,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,5972,1.6588888888888889,B11,14881,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,5972,1.6588888888888889,B12,13405,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,5972,1.6588888888888889,C8,22671,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,5972,1.6588888888888889,C9,18304,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,5972,1.6588888888888889,C10,16723,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,5972,1.6588888888888889,C11,15224,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,5972,1.6588888888888889,C12,13242,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6032,1.6755555555555555,A8,22539,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6032,1.6755555555555555,A9,18869,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6032,1.6755555555555555,A10,16872,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6032,1.6755555555555555,A11,14831,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6032,1.6755555555555555,A12,12242,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6032,1.6755555555555555,B8,22605,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6032,1.6755555555555555,B9,18907,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6032,1.6755555555555555,B10,16749,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6032,1.6755555555555555,B11,14870,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6032,1.6755555555555555,B12,13354,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6032,1.6755555555555555,C8,22627,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6032,1.6755555555555555,C9,18208,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6032,1.6755555555555555,C10,16702,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6032,1.6755555555555555,C11,15190,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6032,1.6755555555555555,C12,13228,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6092,1.6922222222222223,A8,22504,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6092,1.6922222222222223,A9,18896,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6092,1.6922222222222223,A10,16812,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6092,1.6922222222222223,A11,14746,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6092,1.6922222222222223,A12,12162,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6092,1.6922222222222223,B8,22566,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6092,1.6922222222222223,B9,18855,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6092,1.6922222222222223,B10,16650,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6092,1.6922222222222223,B11,14819,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6092,1.6922222222222223,B12,13350,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6092,1.6922222222222223,C8,22703,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6092,1.6922222222222223,C9,18141,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6092,1.6922222222222223,C10,16673,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6092,1.6922222222222223,C11,15111,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6092,1.6922222222222223,C12,13194,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6152,1.708888888888889,A8,22488,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6152,1.708888888888889,A9,18888,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6152,1.708888888888889,A10,16742,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6152,1.708888888888889,A11,14695,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6152,1.708888888888889,A12,12088,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6152,1.708888888888889,B8,22569,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6152,1.708888888888889,B9,18844,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6152,1.708888888888889,B10,16602,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6152,1.708888888888889,B11,14827,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6152,1.708888888888889,B12,13264,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6152,1.708888888888889,C8,22580,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6152,1.708888888888889,C9,18104,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6152,1.708888888888889,C10,16628,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6152,1.708888888888889,C11,15062,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6152,1.708888888888889,C12,13211,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6212,1.7255555555555555,A8,22514,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6212,1.7255555555555555,A9,18869,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6212,1.7255555555555555,A10,16773,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6212,1.7255555555555555,A11,14653,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6212,1.7255555555555555,A12,12090,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6212,1.7255555555555555,B8,22524,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6212,1.7255555555555555,B9,18792,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6212,1.7255555555555555,B10,16688,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6212,1.7255555555555555,B11,14788,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6212,1.7255555555555555,B12,13261,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6212,1.7255555555555555,C8,22623,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6212,1.7255555555555555,C9,18042,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6212,1.7255555555555555,C10,16641,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6212,1.7255555555555555,C11,14981,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6212,1.7255555555555555,C12,13178,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6272,1.7422222222222221,A8,22466,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6272,1.7422222222222221,A9,18854,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6272,1.7422222222222221,A10,16780,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6272,1.7422222222222221,A11,14572,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6272,1.7422222222222221,A12,12013,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6272,1.7422222222222221,B8,22555,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6272,1.7422222222222221,B9,18848,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6272,1.7422222222222221,B10,16677,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6272,1.7422222222222221,B11,14718,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6272,1.7422222222222221,B12,13241,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6272,1.7422222222222221,C8,22625,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6272,1.7422222222222221,C9,17918,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6272,1.7422222222222221,C10,16582,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6272,1.7422222222222221,C11,14942,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6272,1.7422222222222221,C12,13174,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6332,1.758888888888889,A8,22510,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6332,1.758888888888889,A9,18850,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6332,1.758888888888889,A10,16748,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6332,1.758888888888889,A11,14548,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6332,1.758888888888889,A12,11952,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6332,1.758888888888889,B8,22520,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6332,1.758888888888889,B9,18779,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6332,1.758888888888889,B10,16596,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6332,1.758888888888889,B11,14687,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6332,1.758888888888889,B12,13225,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6332,1.758888888888889,C8,22591,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6332,1.758888888888889,C9,17899,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6332,1.758888888888889,C10,16555,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6332,1.758888888888889,C11,14889,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6332,1.758888888888889,C12,13155,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6392,1.7755555555555556,A8,22437,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6392,1.7755555555555556,A9,18878,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6392,1.7755555555555556,A10,16766,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6392,1.7755555555555556,A11,14502,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6392,1.7755555555555556,A12,11932,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6392,1.7755555555555556,B8,22482,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6392,1.7755555555555556,B9,18773,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6392,1.7755555555555556,B10,16605,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6392,1.7755555555555556,B11,14662,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6392,1.7755555555555556,B12,13209,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6392,1.7755555555555556,C8,22499,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6392,1.7755555555555556,C9,17805,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6392,1.7755555555555556,C10,16531,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6392,1.7755555555555556,C11,14789,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6392,1.7755555555555556,C12,13103,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6452,1.7922222222222222,A8,22505,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6452,1.7922222222222222,A9,18852,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6452,1.7922222222222222,A10,16714,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6452,1.7922222222222222,A11,14481,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6452,1.7922222222222222,A12,11834,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6452,1.7922222222222222,B8,22539,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6452,1.7922222222222222,B9,18725,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6452,1.7922222222222222,B10,16581,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6452,1.7922222222222222,B11,14673,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6452,1.7922222222222222,B12,13176,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6452,1.7922222222222222,C8,22558,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6452,1.7922222222222222,C9,17774,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6452,1.7922222222222222,C10,16525,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6452,1.7922222222222222,C11,14724,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6452,1.7922222222222222,C12,13085,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6512,1.808888888888889,A8,22504,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6512,1.808888888888889,A9,18860,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6512,1.808888888888889,A10,16742,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6512,1.808888888888889,A11,14418,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6512,1.808888888888889,A12,11800,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6512,1.808888888888889,B8,22526,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6512,1.808888888888889,B9,18787,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6512,1.808888888888889,B10,16606,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6512,1.808888888888889,B11,14662,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6512,1.808888888888889,B12,13120,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6512,1.808888888888889,C8,22571,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6512,1.808888888888889,C9,17722,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6512,1.808888888888889,C10,16508,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6512,1.808888888888889,C11,14703,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6512,1.808888888888889,C12,13040,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6572,1.8255555555555556,A8,22489,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6572,1.8255555555555556,A9,18812,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6572,1.8255555555555556,A10,16732,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6572,1.8255555555555556,A11,14373,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6572,1.8255555555555556,A12,11832,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6572,1.8255555555555556,B8,22482,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6572,1.8255555555555556,B9,18755,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6572,1.8255555555555556,B10,16614,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6572,1.8255555555555556,B11,14640,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6572,1.8255555555555556,B12,13134,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6572,1.8255555555555556,C8,22593,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6572,1.8255555555555556,C9,17653,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6572,1.8255555555555556,C10,16499,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6572,1.8255555555555556,C11,14640,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6572,1.8255555555555556,C12,12988,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6632,1.8422222222222222,A8,22465,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6632,1.8422222222222222,A9,18853,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6632,1.8422222222222222,A10,16757,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6632,1.8422222222222222,A11,14326,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6632,1.8422222222222222,A12,11721,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6632,1.8422222222222222,B8,22555,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6632,1.8422222222222222,B9,18751,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6632,1.8422222222222222,B10,16582,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6632,1.8422222222222222,B11,14657,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6632,1.8422222222222222,B12,13092,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6632,1.8422222222222222,C8,22573,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6632,1.8422222222222222,C9,17598,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6632,1.8422222222222222,C10,16455,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6632,1.8422222222222222,C11,14608,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6632,1.8422222222222222,C12,12923,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6692,1.8588888888888888,A8,22506,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6692,1.8588888888888888,A9,18847,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6692,1.8588888888888888,A10,16802,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6692,1.8588888888888888,A11,14300,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6692,1.8588888888888888,A12,11658,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6692,1.8588888888888888,B8,22491,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6692,1.8588888888888888,B9,18742,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6692,1.8588888888888888,B10,16559,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6692,1.8588888888888888,B11,14671,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6692,1.8588888888888888,B12,13110,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6692,1.8588888888888888,C8,22576,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6692,1.8588888888888888,C9,17489,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6692,1.8588888888888888,C10,16448,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6692,1.8588888888888888,C11,14580,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6692,1.8588888888888888,C12,12890,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6752,1.8755555555555556,A8,22369,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6752,1.8755555555555556,A9,18795,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6752,1.8755555555555556,A10,16681,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6752,1.8755555555555556,A11,14207,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6752,1.8755555555555556,A12,11624,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6752,1.8755555555555556,B8,22485,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6752,1.8755555555555556,B9,18726,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6752,1.8755555555555556,B10,16508,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6752,1.8755555555555556,B11,14630,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6752,1.8755555555555556,B12,13038,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6752,1.8755555555555556,C8,22572,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6752,1.8755555555555556,C9,17529,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6752,1.8755555555555556,C10,16465,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6752,1.8755555555555556,C11,14486,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6752,1.8755555555555556,C12,12838,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6812,1.8922222222222222,A8,22443,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6812,1.8922222222222222,A9,18815,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6812,1.8922222222222222,A10,16741,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6812,1.8922222222222222,A11,14152,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,6812,1.8922222222222222,A12,11539,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,6812,1.8922222222222222,B8,22488,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,6812,1.8922222222222222,B9,18697,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,6812,1.8922222222222222,B10,16576,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,6812,1.8922222222222222,B11,14593,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,6812,1.8922222222222222,B12,13033,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,6812,1.8922222222222222,C8,22576,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,6812,1.8922222222222222,C9,17419,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,6812,1.8922222222222222,C10,16448,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,6812,1.8922222222222222,C11,14387,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,6812,1.8922222222222222,C12,12801,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,6872,1.9088888888888889,A8,22407,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,6872,1.9088888888888889,A9,18866,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,6872,1.9088888888888889,A10,16740,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,6872,1.9088888888888889,A11,14136,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
