Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,kan,carb,spent_media,percent,rep,ChanStr
sfGFP,61,31118,8.643888888888888,F4,291,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,31118,8.643888888888888,F5,305,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,31118,8.643888888888888,F6,309,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,31118,8.643888888888888,G1,682,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,31118,8.643888888888888,G2,681,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,31118,8.643888888888888,G3,688,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,31118,8.643888888888888,G4,22518,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,31118,8.643888888888888,G5,22318,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,31118,8.643888888888888,G6,22120,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,31118,8.643888888888888,H1,620,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,31118,8.643888888888888,H2,614,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,31118,8.643888888888888,H3,612,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,31118,8.643888888888888,H4,245,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,31118,8.643888888888888,H5,253,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,31118,8.643888888888888,H6,255,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,A1,24301,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,A2,23930,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,A3,23736,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,A4,22436,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,A5,22551,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,A6,22803,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,B1,164,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,B2,149,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,B3,164,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,B4,268,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,B5,285,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,B6,282,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,C1,146,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,C2,143,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,C3,151,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,C4,265,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,C5,255,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,C6,260,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,D1,163,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,D2,141,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,D3,151,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,D4,273,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,D5,260,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,D6,273,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,E1,145,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,E2,150,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,E3,146,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,E4,268,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,E5,268,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,E6,287,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,F1,160,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,F2,156,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,F3,168,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,F4,301,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,F5,304,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,F6,312,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,G1,692,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,G2,682,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,G3,689,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,G4,22949,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,G5,22674,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,G6,22576,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,H1,634,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,H2,629,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,H3,617,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,31718,8.810555555555556,H4,257,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,31718,8.810555555555556,H5,264,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,31718,8.810555555555556,H6,270,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,A1,24749,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,A2,24516,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,A3,24137,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,A4,22718,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,A5,22832,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,A6,23244,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,B1,156,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,B2,163,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,B3,161,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,B4,270,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,B5,273,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,B6,279,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,C1,148,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,C2,153,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,C3,147,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,C4,266,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,C5,269,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,C6,255,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,D1,151,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,D2,143,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,D3,150,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,D4,280,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,D5,262,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,D6,264,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,E1,155,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,E2,157,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,E3,141,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,E4,265,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,E5,258,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,E6,295,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,F1,171,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,F2,170,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,F3,155,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,F4,296,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,F5,306,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,F6,320,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,G1,681,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,G2,676,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,G3,699,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,G4,23335,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,G5,23219,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,G6,22923,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,H1,636,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,H2,616,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,H3,625,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,32318,8.977222222222222,H4,260,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,32318,8.977222222222222,H5,250,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,32318,8.977222222222222,H6,263,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,A1,25098,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,A2,24918,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,A3,24734,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,A4,22998,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,A5,23151,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,A6,23771,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,B1,149,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,B2,155,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,B3,161,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,B4,260,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,B5,281,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,B6,291,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,C1,151,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,C2,149,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,C3,144,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,C4,259,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,C5,265,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,C6,266,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,D1,166,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,D2,146,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,D3,160,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,D4,274,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,D5,262,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,D6,266,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,E1,145,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,E2,157,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,E3,148,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,E4,276,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,E5,271,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,E6,277,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,F1,161,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,F2,153,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,F3,171,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,F4,307,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,F5,308,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,F6,317,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,G1,693,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,G2,688,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,G3,703,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,G4,23687,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,G5,23732,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,G6,23352,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,H1,637,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,H2,634,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,H3,631,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,32918,9.143888888888888,H4,255,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,32918,9.143888888888888,H5,257,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,32918,9.143888888888888,H6,265,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,A1,25608,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,A2,25231,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,A3,24983,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,A4,23278,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,A5,23373,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,A6,23993,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,B1,163,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,B2,159,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,B3,155,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,B4,274,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,B5,284,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,B6,280,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,C1,157,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,C2,146,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,C3,136,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,C4,265,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,C5,270,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,C6,272,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,D1,157,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,D2,162,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,D3,154,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,D4,281,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,D5,272,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,D6,272,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,E1,166,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,E2,155,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,E3,142,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,E4,272,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,E5,279,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,E6,280,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,F1,159,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,F2,165,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,F3,154,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,F4,308,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,F5,307,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,F6,317,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,G1,694,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,G2,685,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,G3,705,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,G4,24108,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,G5,23751,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,G6,23703,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,H1,645,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,H2,626,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,H3,639,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,33518,9.310555555555556,H4,259,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,33518,9.310555555555556,H5,271,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,33518,9.310555555555556,H6,260,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,A1,25826,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,A2,25542,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,A3,25433,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,A4,23420,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,A5,23618,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,A6,24307,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,B1,159,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,B2,166,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,B3,162,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,B4,271,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,B5,281,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,B6,281,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,C1,152,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,C2,150,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,C3,150,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,C4,266,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,C5,261,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,C6,271,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,D1,157,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,D2,160,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,D3,145,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,D4,276,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,D5,263,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,D6,273,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,E1,154,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,E2,152,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,34118,9.477222222222222,E3,148,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,34118,9.477222222222222,E4,277,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,34118,9.477222222222222,E5,279,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
