,well,strain,sal,las,iptg,chlor,cole1,rep,plate,channel,measurement
23267,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,9,sfGFP,6986.5
23271,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,10,sfGFP,4991.5
23275,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,11,sfGFP,4602.5
23279,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,12,sfGFP,4632.0
23283,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,13,sfGFP,4278.0
23287,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,14,sfGFP,3807.5
23291,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,15,sfGFP,3498.5
23295,P12,split pir 2x bxb1,20,0.01,50,-,kan,8,16,sfGFP,3311.0
23299,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,1,sfGFP,11974.5
23303,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,2,sfGFP,13812.0
23307,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,3,sfGFP,24421.0
23311,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,4,sfGFP,22456.0
23315,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,5,sfGFP,9532.5
23319,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,6,sfGFP,1644.0
23323,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,7,sfGFP,599.0
23327,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,8,sfGFP,5168.0
23331,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,9,sfGFP,8600.0
23335,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,10,sfGFP,6862.0
23339,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,11,sfGFP,7922.5
23343,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,12,sfGFP,7562.5
23347,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,13,sfGFP,6812.5
23351,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,14,sfGFP,8813.0
23355,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,15,sfGFP,9965.0
23359,P13,split pir 2x bxb1,30,0.01,10,-,carb,8,16,sfGFP,9165.0
23363,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,1,sfGFP,24906.5
23367,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,2,sfGFP,27167.5
23371,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,3,sfGFP,14849.5
23375,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,4,sfGFP,15950.5
23379,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,5,sfGFP,17404.5
23383,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,6,sfGFP,8463.0
23387,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,7,sfGFP,7593.5
23391,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,8,sfGFP,7690.0
23395,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,9,sfGFP,6681.0
23399,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,10,sfGFP,6014.0
23403,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,11,sfGFP,6530.5
23407,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,12,sfGFP,5468.0
23411,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,13,sfGFP,4578.5
23415,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,14,sfGFP,4823.5
23419,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,15,sfGFP,4344.5
23423,P14,split pir 2x bxb1,30,0.01,10,-,kan,8,16,sfGFP,3863.5
23427,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,1,sfGFP,21277.0
23431,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,2,sfGFP,12500.5
23435,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,3,sfGFP,2183.5
23439,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,4,sfGFP,460.5
23443,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,5,sfGFP,260.0
23447,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,6,sfGFP,216.0
23451,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,7,sfGFP,318.0
23455,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,8,sfGFP,712.5
23459,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,9,sfGFP,1038.0
23463,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,10,sfGFP,978.0
23467,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,11,sfGFP,1330.5
23471,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,12,sfGFP,833.5
23475,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,13,sfGFP,726.5
23479,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,14,sfGFP,568.5
23483,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,15,sfGFP,491.5
23487,P15,split pir 2x bxb1,30,0.01,50,-,carb,8,16,sfGFP,430.5
23491,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,1,sfGFP,31044.0
23495,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,2,sfGFP,21608.5
23499,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,3,sfGFP,19014.0
23503,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,4,sfGFP,14227.5
23507,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,5,sfGFP,8546.5
23511,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,6,sfGFP,5917.5
23515,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,7,sfGFP,5113.5
23519,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,8,sfGFP,3529.5
23523,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,9,sfGFP,2002.5
23527,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,10,sfGFP,1336.0
23531,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,11,sfGFP,969.0
23535,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,12,sfGFP,845.5
23539,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,13,sfGFP,669.0
23543,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,14,sfGFP,653.5
23547,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,15,sfGFP,600.0
23551,P16,split pir 2x bxb1,30,0.01,50,-,kan,8,16,sfGFP,607.5
23555,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,1,sfGFP,4204.5
23559,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,2,sfGFP,10310.0
23563,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,3,sfGFP,10919.0
23567,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,4,sfGFP,8479.0
23571,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,5,sfGFP,8045.0
23575,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,6,sfGFP,7116.5
23579,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,7,sfGFP,9451.5
23583,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,8,sfGFP,9489.5
23587,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,9,sfGFP,10178.5
23591,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,10,sfGFP,5492.5
23595,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,11,sfGFP,9937.0
23599,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,12,sfGFP,9452.0
23603,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,13,sfGFP,10146.0
23607,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,14,sfGFP,9245.5
23611,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,15,sfGFP,7176.5
23615,P17,split pir 2x bxb1,10,0.01,10,+,carb,8,16,sfGFP,7819.0
23619,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,1,sfGFP,3849.5
23623,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,2,sfGFP,3732.0
23627,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,3,sfGFP,3012.5
23631,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,4,sfGFP,3414.0
23635,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,5,sfGFP,3998.0
23639,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,6,sfGFP,3035.0
23643,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,7,sfGFP,3662.5
23647,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,8,sfGFP,3200.5
23651,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,9,sfGFP,2829.5
23655,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,10,sfGFP,3570.5
23659,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,11,sfGFP,4606.0
23663,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,12,sfGFP,4449.0
23667,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,13,sfGFP,4679.5
23671,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,14,sfGFP,4693.5
23675,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,15,sfGFP,4873.0
23679,P18,split pir 2x bxb1,10,0.01,10,+,kan,8,16,sfGFP,5035.5
23683,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,1,sfGFP,5474.5
23687,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,2,sfGFP,9518.0
23691,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,3,sfGFP,6448.5
23695,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,4,sfGFP,5441.0
23699,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,5,sfGFP,4192.5
23703,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,6,sfGFP,4773.5
23707,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,7,sfGFP,6628.0
23711,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,8,sfGFP,5537.5
23715,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,9,sfGFP,7929.0
23719,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,10,sfGFP,5089.0
23723,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,11,sfGFP,10003.5
23727,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,12,sfGFP,8116.5
23731,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,13,sfGFP,9524.0
23735,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,14,sfGFP,9229.0
23739,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,15,sfGFP,8234.5
23743,P19,split pir 2x bxb1,10,0.01,50,+,carb,8,16,sfGFP,8742.0
23747,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,1,sfGFP,3622.0
23751,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,2,sfGFP,3535.5
23755,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,3,sfGFP,3152.0
23759,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,4,sfGFP,3933.0
23763,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,5,sfGFP,3560.0
23767,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,6,sfGFP,2347.5
23771,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,7,sfGFP,2361.0
23775,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,8,sfGFP,2075.5
23779,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,9,sfGFP,2308.5
23783,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,10,sfGFP,4312.0
23787,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,11,sfGFP,4344.0
23791,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,12,sfGFP,4536.0
23795,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,13,sfGFP,4838.5
23799,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,14,sfGFP,4698.0
23803,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,15,sfGFP,4748.0
23807,P2,split pir 2x bxb1,10,0.01,10,-,kan,8,16,sfGFP,5848.5
23811,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,1,sfGFP,2936.0
23815,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,2,sfGFP,2246.0
23819,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,3,sfGFP,2639.5
23823,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,4,sfGFP,3494.5
23827,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,5,sfGFP,3540.0
23831,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,6,sfGFP,2577.5
23835,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,7,sfGFP,2912.0
23839,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,8,sfGFP,2332.5
23843,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,9,sfGFP,2649.0
23847,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,10,sfGFP,3528.5
23851,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,11,sfGFP,4835.5
23855,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,12,sfGFP,4810.0
23859,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,13,sfGFP,4271.5
23863,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,14,sfGFP,4762.5
23867,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,15,sfGFP,4116.5
23871,P20,split pir 2x bxb1,10,0.01,50,+,kan,8,16,sfGFP,4922.0
23875,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,1,sfGFP,8501.5
23879,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,2,sfGFP,15217.0
23883,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,3,sfGFP,16870.5
23887,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,4,sfGFP,17134.5
23891,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,5,sfGFP,16381.5
23895,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,6,sfGFP,14177.0
23899,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,7,sfGFP,12077.5
23903,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,8,sfGFP,12683.5
23907,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,9,sfGFP,11914.0
23911,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,10,sfGFP,4357.5
23915,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,11,sfGFP,6954.0
23919,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,12,sfGFP,7020.5
23923,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,13,sfGFP,6850.5
23927,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,14,sfGFP,5809.5
23931,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,15,sfGFP,4729.0
23935,P21,split pir 2x bxb1,15,0.01,10,+,carb,8,16,sfGFP,5502.5
23939,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,1,sfGFP,9925.5
23943,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,2,sfGFP,11227.0
23947,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,3,sfGFP,8865.5
23951,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,4,sfGFP,10851.0
23955,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,5,sfGFP,10680.5
23959,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,6,sfGFP,9516.0
23963,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,7,sfGFP,10650.5
23967,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,8,sfGFP,8579.0
23971,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,9,sfGFP,7078.0
23975,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,10,sfGFP,9389.5
23979,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,11,sfGFP,11253.5
23983,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,12,sfGFP,11108.0
23987,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,13,sfGFP,7724.0
23991,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,14,sfGFP,8390.0
23995,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,15,sfGFP,7561.5
23999,P22,split pir 2x bxb1,15,0.01,10,+,kan,8,16,sfGFP,6989.0
24003,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,1,sfGFP,8699.0
24007,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,2,sfGFP,19956.5
24011,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,3,sfGFP,17185.5
24015,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,4,sfGFP,16197.5
24019,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,5,sfGFP,13983.0
24023,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,6,sfGFP,14191.5
24027,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,7,sfGFP,11446.0
24031,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,8,sfGFP,15455.0
24035,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,9,sfGFP,13420.5
24039,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,10,sfGFP,3671.0
24043,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,11,sfGFP,6818.5
24047,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,12,sfGFP,5638.5
24051,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,13,sfGFP,5404.0
24055,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,14,sfGFP,4823.0
24059,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,15,sfGFP,4333.0
24063,P23,split pir 2x bxb1,15,0.01,50,+,carb,8,16,sfGFP,5079.0
24067,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,1,sfGFP,10778.5
24071,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,2,sfGFP,9632.5
24075,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,3,sfGFP,9279.0
24079,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,4,sfGFP,11038.0
24083,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,5,sfGFP,10950.0
24087,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,6,sfGFP,9499.5
24091,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,7,sfGFP,10879.5
24095,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,8,sfGFP,8849.5
24099,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,9,sfGFP,8736.0
24103,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,10,sfGFP,9521.0
24107,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,11,sfGFP,9903.0
24111,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,12,sfGFP,10782.0
24115,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,13,sfGFP,7796.5
24119,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,14,sfGFP,10660.0
24123,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,15,sfGFP,8089.5
24127,P24,split pir 2x bxb1,15,0.01,50,+,kan,8,16,sfGFP,7980.0
24131,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,1,sfGFP,4468.0
24135,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,2,sfGFP,9206.5
24139,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,3,sfGFP,5870.5
24143,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,4,sfGFP,4172.0
24147,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,5,sfGFP,3408.0
24151,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,6,sfGFP,3955.0
24155,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,7,sfGFP,6051.0
24159,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,8,sfGFP,5942.5
24163,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,9,sfGFP,6853.0
24167,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,10,sfGFP,4885.5
24171,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,11,sfGFP,11469.0
24175,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,12,sfGFP,8582.5
24179,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,13,sfGFP,8691.5
24183,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,14,sfGFP,8773.0
24187,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,15,sfGFP,6561.5
24191,P3,split pir 2x bxb1,10,0.01,50,-,carb,8,16,sfGFP,7873.0
24195,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,1,sfGFP,3593.5
24199,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,2,sfGFP,2831.5
24203,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,3,sfGFP,2739.0
24207,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,4,sfGFP,3402.0
24211,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,5,sfGFP,3160.5
24215,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,6,sfGFP,2304.0
24219,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,7,sfGFP,2085.5
24223,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,8,sfGFP,1783.5
24227,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,9,sfGFP,2314.0
24231,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,10,sfGFP,3983.0
24235,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,11,sfGFP,4227.5
24239,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,12,sfGFP,4039.0
24243,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,13,sfGFP,3951.5
24247,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,14,sfGFP,4068.5
24251,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,15,sfGFP,4112.5
24255,P4,split pir 2x bxb1,10,0.01,50,-,kan,8,16,sfGFP,4801.0
24259,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,1,sfGFP,8358.5
24263,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,2,sfGFP,19285.5
24267,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,3,sfGFP,24282.0
24271,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,4,sfGFP,20662.0
24275,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,5,sfGFP,18749.5
24279,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,6,sfGFP,15164.5
24283,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,7,sfGFP,17404.5
24287,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,8,sfGFP,13692.0
24291,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,9,sfGFP,12427.5
24295,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,10,sfGFP,4064.0
24299,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,11,sfGFP,3340.5
24303,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,12,sfGFP,1941.5
24307,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,13,sfGFP,1184.5
24311,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,14,sfGFP,2891.5
24315,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,15,sfGFP,3764.5
24319,P5,split pir 2x bxb1,15,0.01,10,-,carb,8,16,sfGFP,4147.5
24323,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,1,sfGFP,9535.5
24327,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,2,sfGFP,11702.0
24331,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,3,sfGFP,9564.5
24335,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,4,sfGFP,12332.5
24339,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,5,sfGFP,12761.5
24343,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,6,sfGFP,8189.0
24347,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,7,sfGFP,9816.0
24351,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,8,sfGFP,7310.5
24355,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,9,sfGFP,8001.5
24359,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,10,sfGFP,10722.5
24363,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,11,sfGFP,11798.0
24367,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,12,sfGFP,12460.0
24371,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,13,sfGFP,9801.0
24375,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,14,sfGFP,10439.0
24379,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,15,sfGFP,8658.0
24383,P6,split pir 2x bxb1,15,0.01,10,-,kan,8,16,sfGFP,8465.5
24387,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,1,sfGFP,11228.5
24391,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,2,sfGFP,21868.0
24395,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,3,sfGFP,17208.0
24399,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,4,sfGFP,8674.5
24403,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,5,sfGFP,3489.5
24407,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,6,sfGFP,1275.0
24411,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,7,sfGFP,620.5
24415,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,8,sfGFP,3019.5
24419,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,9,sfGFP,6796.5
24423,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,10,sfGFP,1385.0
24427,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,11,sfGFP,975.0
24431,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,12,sfGFP,613.0
24435,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,13,sfGFP,1095.0
24439,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,14,sfGFP,1326.5
24443,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,15,sfGFP,1413.5
24447,P7,split pir 2x bxb1,15,0.01,50,-,carb,8,16,sfGFP,1766.0
24451,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,1,sfGFP,11536.0
24455,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,2,sfGFP,10052.0
24459,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,3,sfGFP,9756.5
24463,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,4,sfGFP,11380.5
24467,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,5,sfGFP,11623.5
24471,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,6,sfGFP,8959.0
24475,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,7,sfGFP,8565.5
24479,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,8,sfGFP,8023.5
24483,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,9,sfGFP,8986.0
24487,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,10,sfGFP,10998.0
24491,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,11,sfGFP,9346.0
24495,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,12,sfGFP,10012.5
24499,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,13,sfGFP,8404.0
24503,P8,split pir 2x bxb1,15,0.01,50,-,kan,8,14,sfGFP,9370.0
